,Date,User,Nickname,Tweet,URL
85,2022-09-04 17:06:37+00:00,youngyouyoung,곧만나러갑니다,"머릿결 유지 비결 없다면서 린스는 하냐는 질문에 당연한걸 왜 묻냐는 식의 대답이 너무 발림. 린스는 비결이라고 내세울 만큼 특별한게 아니라 당연히 관리를 위해 일상적으로 해야한다고 생각한다는 거잖아ㅠㅠㅠ진짜 자기관리 잘하는 남자 많지 않은데 개호감

🐰: 머릿결 타고난걸 어쩌라는고야? https://t.co/Qn1QX0Rw9I",https://twitter.com/youngyouyoung/status/1566472814554935296
86,2022-11-07 11:17:01+00:00,p0winter,갱~ww,"장일소 언제부터 왜 화장 시작했을까?…..
이 남자의 과거를 마음대로 날조상상하기 시작함",https://twitter.com/p0winter/status/1589577657196638208
87,2022-11-15 21:36:06+00:00,xhh0605,ㄹr인 GY898 조건만남,"선암동출장안ㅁㅏ 출장서비스 선암동출장유부녀 #화장
부안잘생긴남자후기 경기 경기",https://twitter.com/xhh0605/status/1592632558541426688
88,2022-05-09 14:24:23+00:00,holydol,낭초,진짜 슈아가 나보다 피부 관리 훨씬 더 하는 듯 (자기관리 빡세게 하는 남자 호감♡),https://twitter.com/holydol/status/1523670219457105920
89,2022-08-07 12:10:36+00:00,JUN34_,Jun,@thzzio 가끔 쇼핑하러 가는 거 빼고는 일과 자기 관리에 진심인 남자...,https://twitter.com/JUN34_/status/1556251460353986560
90,2022-08-20 14:37:28+00:00,dreamwithmyluv,드림⋆⸜♥⸝‍⋆,"집안일 하는 남자 호감 
자기관리 하는 남자 호감 https://t.co/RR8BhEJ6mg",https://twitter.com/dreamwithmyluv/status/1560999463526682627
91,2022-09-18 09:27:39+00:00,LiEat_copipe_kr,LiEat 카피페 봇,"진:그러고보면, 여자애가 화장실에 갈 때 ""잠시 화장 좀 고치고 올게요"" 라고 하잖아? 그거의 남자판을 생각해보자고 해서, 남자다움을 자아내면서, 오래걸려도 괜찮을 것 같은걸 생각했더니 ""잠시 곰 사냥하고 올게""가 되었어. 난 의지로라도 계속 쓸거야.",https://twitter.com/LiEat_copipe_kr/status/1571430744031100933
92,2022-08-16 10:23:36+00:00,xkfxmrkr,짐승먀오,"@i_tolyong 치마 힐 화장 남자가하는거 좀그렇게볼듯요

크라피카한테 님 여자인줄~ㅋ 이러고 입털던 꼬라지보면 맞는듯 ㅋㅋ 얄미워서 대가리한대 꽝 해야댐",https://twitter.com/xkfxmrkr/status/1559486021922095104
93,2022-07-20 10:16:12+00:00,juwonreports,Juwon Park,"Jolla weak 

“강다니엘은 Mnet 예능 '스트릿 맨 파이터'에 대해 설명하며 ‘진짜 솔직히 말하면 남자들이라 너무 편하다, 행복해. 같은 남자라 기가 안 빨린다. (스트릿우먼파이터 땐) 원래 되게 무서웠다. 화장도 아이라인 빡 그린 누님들이 출연했으니까’”  https://t.co/wXFwiOslLL",https://twitter.com/juwonreports/status/1549699688177467392
94,2022-01-11 04:52:39+00:00,sisn215,🌱아이키[AIKI]😷,"근데 나가서 놀지는 마 물들어 혼전순결 알지? 니가 남자 뭘 알겠니? 어휴 기가 쎄서 말이야 누구 닮았는지; 말투를 좀 상냥하게 고쳐보라니까 살도 좀 빼 여자가 그게 뭐야 살쪄가지고 화장도 안하고(무한반복)

그래서 타지에서 직장 잡겠다고?
니가 할 수 있겠어?
어떻게 해 처음엔 근처에서 잡아",https://twitter.com/sisn215/status/1480764571103428608
95,2022-05-07 07:24:32+00:00,Yicheoing,이처,"@luvsodxxp__ 씨발저오빠요즘승승장구중이라이상한애들이많이꼬임
어제도메일로.어떤남자가
이쁜여자는많고••• 영상보고
남녀갈등하지말라고 메일보넷엇대
그리고그영상쇼츠댓글에도
여자는화장하잖아남자는••• 댓글 맣이 달리고
와꾸지적하는익플많이달렷엇대",https://twitter.com/Yicheoing/status/1522839785538084864
96,2022-07-10 13:39:07+00:00,hyesu510,혜수,"뭔가 아마기 린네 이 남자.. 체중도 적고, 소식할 것만 같은 이미지로 많이 보고 나도 그중에 한명이긴 한데.. 원체 앙돌들이 키에 비해 저체중이기도 하고 아이돌이란 직업이 체중도 적은편이니, 다시 얘를 캐해 해보면 소식가&lt; 보단 자기관리에 철저한 사람같음.",https://twitter.com/hyesu510/status/1546126875247779840
97,2022-03-14 06:12:04+00:00,c1000_1000,c1000,"여자애가 톰보이처럼 구는거야 애가 좀 유별나네 하고 마는데

남자애가 막 화장하고 소꿉놀이하고 춤노래 좋아하면 화들짝 해서",https://twitter.com/c1000_1000/status/1503252602590404608
98,2022-06-05 10:51:22+00:00,halsuissda8,쟈근아기고양이꾸💙,"@ssangkom9 남자가 결혼했다고 퍼지면 되나요?
자기관리 실패 탈락입니다ㅡㅡ",https://twitter.com/halsuissda8/status/1533401086903562241
99,2022-09-03 14:14:34+00:00,yumjee_0921,얌쥐,@Sett_Only_You 허억... 운동했어? 우효~ 자기관리 하는 남자... 야하다,https://twitter.com/yumjee_0921/status/1566067128343891971
100,2022-11-26 15:05:18+00:00,justbitemej,레나 ᓀ‎֊ᓂฅ,"자기개발에 집중해서 사는 것 같아요.

난 자기관리 하는 남자가 좋다 https://t.co/TUMzgCLRqZ",https://twitter.com/justbitemej/status/1596520476658257921
101,2022-05-07 16:31:27+00:00,angardenwhyrano,유난,오늘 알바하는 호프집에 채종협 닮은 남자 봐서 결혼할 뻔 했는데 화장도 안하고 내 얼굴 걍 드러누운 김용명이라 참았어..,https://twitter.com/angardenwhyrano/status/1522977421296758784
102,2022-04-07 10:41:32+00:00,Jesus_Oh_Joo,오랜지주스🧃,"""@:상남자 루시우스 하포드
전에 알티돌던 트윗같다 진짜남자는 화장이나 치마따위에 개의치않는다 어쩌고""
아웃기다
제 남캐중에 진짜 그런 계열의 상마초 메일바디가 딱 둘인데 그 중 하나가 루시우스하포드",https://twitter.com/Jesus_Oh_Joo/status/1512017724884480003
103,2022-08-01 14:50:40+00:00,VArk_SE_LImNE,바세린,자기관리 잘하는 남자 호감 https://t.co/P2770E8QAo,https://twitter.com/VArk_SE_LImNE/status/1554117415025250306
104,2022-10-17 10:18:35+00:00,cocoperi621,ココペリ(코코페리),"항상 생각하지만 남자는 거의 대다수가 화장을 안하면서 여자는 화장 안하면 비매너 취급함
일본에서는 아직도 기업매너랍시고 화장하고다니세요 이러던데 https://t.co/x77kHOFOIF",https://twitter.com/cocoperi621/status/1581952807472857089
105,2022-02-04 11:43:32+00:00,KRKZTOHO,쿠로카제@한해를보내며,"남자도 정도가 아니라 제발 화장좀 하고 다녀라
아니 꾸미는것도 아니고 씻지도 않아서 우르오스같은게 나오게 만드냐고",https://twitter.com/KRKZTOHO/status/1489565281756188676
106,2022-03-29 04:02:53+00:00,sdhoneypunch,사동 꿀주먹,"내 주변에는 2d는커녕 아이돌 좋아하는 애들도 없고 (관심도없어...세상에 아이돌이라곤 방,탼 이랑 트레블밖에 없는줄암) 다 현실남자, 다이어트, 화장성형 이런거밖에 몰라
심지어 오타쿠 혐오해서 친구들한테 앙스타한다고 말도못하고산다ㅠㅠ",https://twitter.com/sdhoneypunch/status/1508655910649954306
107,2022-08-29 14:58:51+00:00,nyaam_1419,냐암,"화장끼 하나 없는 민낯에
침대에 누워있는 상태로 산리옷 잠옷 입고
굿나잇이라 속삭이는 남자..
존나 좋다 https://t.co/n45ZwJgdPb",https://twitter.com/nyaam_1419/status/1564266336645443584
108,2022-08-23 12:03:48+00:00,USBurlesque,이추,"@no_Ulike__plz 레알씨발진쩌ㅏ
자기관리안하는남자들이프로그램에나오는게너무짜증남ㅠㅠ",https://twitter.com/USBurlesque/status/1562047956697591808
109,2022-11-13 05:22:36+00:00,tricotco89,트리코코🇰🇷,@Kwakjoba_yoongy ㅠㅠㅠㅠㅠㅠㅠ하ㅏ 것도 맞구 그냥 윤기가 화장품을 들고만 있어도 뭔가 두근거리더라구요.......... 화장하는 남자 최고.....😇,https://twitter.com/tricotco89/status/1591662794663165952
110,2022-10-09 07:03:30+00:00,Deadtak,굄 탁,자기관리 잘하고 잘생기고 젠틀한 남자는 항상 인기였는데 그런 청년이 중년으로 진화함 https://t.co/7HduDvhIKv,https://twitter.com/Deadtak/status/1579004610689523712
111,2022-06-09 01:52:49+00:00,AAmidni,김아무개,"'자기관리 잘하는' 예쁘고 야무진 여자애들이 와꾸존못 남자한테 처맞고 삼. 해외셀럽이나 한국이나...

이유도 뻔함...걍...
애초에 사람은 돈,정성 쏟고 관리하면
다 엔간치는 예쁘고 잘 생겨짐
특히 사회적으로 남자보단 여자가 미적으로 이용할 수단이 많기때문에 성인되서 지가 코르셋에 진심이면",https://twitter.com/AAmidni/status/1534715106881204224
112,2022-10-19 19:46:01+00:00,hyundroid_,현드로이드,"여자가 남자한테 잘보이려고 화장한다는건 진짜 똥인게 평소와 다르게 화장하고 나갔을 때 남자한테 번호를 따이거나 예쁘다는 말을 듣거나 하면 ""남성의 관심을 받는데 성공했어!""가 아니라 ""역시 오늘은 화장이 잘됐어!"" 하면서 기뻐함 ㅇㅇ…",https://twitter.com/hyundroid_/status/1582820383769518080
113,2022-05-11 11:44:25+00:00,MXDonTKnow,배짱이 (명예언니),오프가 걱정되서 올리는 주의사항. 이 사람 낯가립니다. 그리고 동구래미 얼굴이에요. 뚠뚠합니다. 제가 동구래미라서 이 남자들을 좋아하는 것 같슴다. 화장을 잘 못해서 거의 쌩얼 같은 상태로 나갈지도 몰라여. 받아들여주십셔!!,https://twitter.com/MXDonTKnow/status/1524354738321387520
114,2022-09-22 16:20:57+00:00,mozaiku_kakera_,까꿍,황자니까 외모도 외모인데 걍 자기관리 ㅈㄴ잘할거같음 하 가사일잘하는데 용모단정하게하려고하고 결벽증있어서 디지게 깔끔떠는 남자가 있다니,https://twitter.com/mozaiku_kakera_/status/1572984306280337409
115,2022-11-15 08:49:39+00:00,pm_lines,뿌요마도대사봇,"인큐버스: 이 핸섬보이 인큐버스님의 청을 거절하다니…남자 보는 눈이 그렇게 없어서야
아르르: 어휴, 거울 좀 보지 그래! 땀 때문에 화장이 다 지워졌다구
인큐버스: 오우! 시잇! 내 맨얼굴을 봐버리다니! 안됐지만 허니는 여기서 죽어줘야겠어
*뿌요SUN",https://twitter.com/pm_lines/status/1592439674366177281
116,2022-05-04 08:24:18+00:00,loveoneordie,nana,근데 영상 뒤에서 남자들이 여자에 비해 화장을 너무 안한다고 ㅋㅋㅋ 화장 좀 하긴 해야지만 본판 자체가 못생긴 놈이 너무 많지 않나....,https://twitter.com/loveoneordie/status/1521767663076143104
117,2022-02-05 07:38:45+00:00,shy_Cp,샤이한 빙또★(항치팡야),"@backittof 이 남자 반전이쟈나요..??

비록 커피숍, 사진첩, 화장이라고 말하는 
다소 옛스러운 속알맹이를 가졌지만
꾸러기모자? 아주 찰떡이라구😏",https://twitter.com/shy_Cp/status/1489866066516152320
118,2022-11-29 15:26:03+00:00,JinEuijae,진의재,옛날에 어떤 남자애가 “옷을 어떻게 하면 잘입고 어떻게 자신을 꾸며야 하는지..어쩌고” 이러길래 “화장을 해봐 사람이 달라져 개좋아 화장을 해” ㅇㅈㄹ했는데,https://twitter.com/JinEuijae/status/1597612861534371840
119,2022-06-15 17:45:19+00:00,backxdie,빽(쌍),대호국 남자 화장 너무 진한거아님?,https://twitter.com/backxdie/status/1537129139513090049
120,2022-10-13 23:30:55+00:00,Ari_Azie2,아리아지,"신라시대 화랑에 대한 기록중에 하나가
귀족 자재들중에 잘생긴 남자애들을 모으고 분을발라 곱게 화장하고나니 
낭도들이 받들었다는데

그럼 신라시대때나 현재나 다를께 별로 없는뎅
신라판 아이돌아님? https://t.co/H8wM4R8zOC",https://twitter.com/Ari_Azie2/status/1580702656301273090
121,2022-07-25 17:44:37+00:00,gwonteo1,권터,@jjagaya 삐죽자아는 산너머 175 이상의 자기관리 하는 남자를 향해있나보군요 ..,https://twitter.com/gwonteo1/status/1551624476067971073
122,2022-06-04 15:10:51+00:00,sita_concept,시타 (바쁨),악마기사 중년이어도 수염 없어야댐.... 자기관리는 확실한 남자 그것이 악마기사,https://twitter.com/sita_concept/status/1533103998253035521
123,2022-09-18 15:31:35+00:00,PONG_CHA_2020,퐁챠🌟PONGCHA,숨어서 범죄를 도모하기 위해 밖에 모인 남자들에 대항하는 에피소드와 일부러 강간당하지 않기 위해 볼이나 옷 속에 천 등을 넣고나 못생기게 화장해서 고비를 넘기는 장면들도 나오는데 실제 실화들을 모티브로 만든 장면들이라 엄청 충격이었음. 재난시 여자들에겐 같은 사람도 위험하다는 상황이 https://t.co/eCsWvJ4wE9,https://twitter.com/PONG_CHA_2020/status/1571522328881958914
124,2022-12-04 15:23:01+00:00,PervVerb,ｐｅｒｖ．ｖｅｒｂ,"@B_nyeo 나이 어리다고 엄청 무시함.
실제 나이 알고 아연실색.

25만 되도 털 엄청나고
담배피고 자기관리 조금만 안되도 바로 50살로 보여요.
여자들은 그나마 관리를 하니까 별로 안 그런데 남자애들은 50으로 보이는 25살 많아요.",https://twitter.com/PervVerb/status/1599424040346976257
125,2022-05-20 09:10:49+00:00,J_spring90,(느린) J,종현이가 진짜 대박적인 점은 잘생겼다는 것 같아 사실 종현이의 다른 부분 ex.보컬실력 예술적 능력 깊은 철학 소통 유머사려깊음 다정함 말솜씨 글솜씨 자기관리 등이 천재적이라 거기에 반해서 팬이되었다고 하는 사람들 많은데 이 남자는거기다 잘생기기까지...무려 그 스펙을 가지고 잘생겼다고요 https://t.co/fjTzY1V2Ab,https://twitter.com/J_spring90/status/1527577575609864192
126,2022-11-08 19:18:40+00:00,YEONGGH_,연,자기관리 잘하는 남자가 좋죠 https://t.co/YgkNJJdh9w,https://twitter.com/YEONGGH_/status/1590061258375847941
127,2022-11-11 14:23:36+00:00,citrusapplebrz,кℓє,"초등학교때까지만 해도 여남할것없이 체육시간에 다들 즐겁게 뛰어놀었는데 중학교부터 확연한 차이가 났음
남자애들은 다 축구하는데 여자애들은 앞머리 까질까봐, 땀나서 화장 지워질까봐, 뛸때 살이 흔들릴까봐 그냥 스탠드에 앉아있기만 했어",https://twitter.com/citrusapplebrz/status/1591074164798259200
128,2022-11-04 02:49:42+00:00,fpahs1393,출장안마 ㄹr인 skx55 출장업소 출장마사지 콜걸샵 애인대행 출장만남 오피 출장샵 아가씨,"488495
그 남자와 지금도 만나고 있는 것인지...배후단지 화장스타그램 샵 아니면 지금 쯤 헤어졌는지 물어보지도 않았다",https://twitter.com/fpahs1393/status/1588362826602905601
129,2022-05-22 08:42:31+00:00,bottojmR,짐날,"학교축제에서 른짐오빠
남자놈들 화장시켜놓은 거 보면서 웃는 역할임
그 남자애들한테 따먹히는 자신이 더 웃긴줄은 모름",https://twitter.com/bottojmR/status/1528295227785502720
130,2022-11-18 07:17:32+00:00,seohwa_06,서화🥀,내가 사랑하는 오지콤은 자기관리 좆도 안하는 개저씨가 아니라 얼굴 잘생기고 몸좋은 연상 남자가 '왜 너처럼 어린애가 나를..' 이걸 좋아하는거임.,https://twitter.com/seohwa_06/status/1593503658565509121
131,2022-08-12 10:00:48+00:00,myson_is_hero,아🏆🏆,"화장을 지워도 깜찍한 남자 어때?
🔒화장해도깜찍한데 https://t.co/CPzhYridSm",https://twitter.com/myson_is_hero/status/1558030734270791682
132,2022-03-21 09:10:38+00:00,Chai_Yuri,🌸채 유리🌸,"@vec_back @Sukl_sUKi 선생님화장이 왜그래여
오늘남자죽이러가야대서",https://twitter.com/Chai_Yuri/status/1505834256349929475
133,2022-04-03 03:28:59+00:00,njmleft,쁘띠,근데 재민이는 자기관리도 개쩌는 애라 더 좋음ㅋㅋ 저런 보여지는 부분에서 초조함 느껴서 운동하는 게 아니라 필요성 느낄 때 관리를 위해 운동할 거 같애 투어 전 체력관리라던지 ㅋㅋ 존나 좋다...어케 이런 남자가 이 땅에 있노,https://twitter.com/njmleft/status/1510459320160624643
134,2022-03-22 17:12:58+00:00,y010200,ㅇㅁ,일어나기 귀찮아서 화장대 위에 놔둔 탬버린즈 핸드크림 샘플 아무거나 텄는데 남자 향수 냄새나...........개싫어하는 향이라 일어나서 손씻고 오고 싶어짐........,https://twitter.com/y010200/status/1506318028036014083
